site,G1Known,G2Known,G3Known,G4Known,G5Known
www.sau.com.au,0.0,0.0,1.0,0.0,0.0
www.saveur.com,0.5,0.0,0.0,0.5,0.0
www.savingsbondtracker.com,0.0,0.0,1.0,0.0,0.0
www.sbnation.com,0.28,0.28,0.2,0.24,0.0
www.sbs.com.au,0.0,1.0,0.0,0.0,0.0
www.scamadviser.com,0.0,0.0,1.0,0.0,0.0
www.scarlettjohansson.org,1.0,0.0,0.0,0.0,0.0
www.scarymommy.com,0.333333333333,0.0,0.666666666667,0.0,0.0
www.schoolfamily.com,0.0,0.0,0.0,1.0,0.0
www.science20.com,0.0,1.0,0.0,0.0,0.0
www.sciencealert.com,0.5,0.0,0.5,0.0,0.0
www.sciencedaily.com,0.0,0.0,1.0,0.0,0.0
www.scoopnest.com,0.0,1.0,0.0,0.0,0.0
www.scout.com,0.0,0.0,0.0,1.0,0.0
www.scrangie.com,0.0,1.0,0.0,0.0,0.0
www.screencast-o-matic.com,0.0,0.0,0.0,1.0,0.0
www.scribd.com,0.25,0.0,0.75,0.0,0.0
www.scrippsmedia.com,0.5,0.0,0.5,0.0,0.0
www.scrippsnetworksinteractive.com,0.0,0.5,0.0,0.5,0.0
www.se.pl,0.0,1.0,0.0,0.0,0.0
www.searchquotes.com,1.0,0.0,0.0,0.0,0.0
www.searchtempest.com,0.0,0.0,1.0,0.0,0.0
www.sears.com,0.166666666667,0.166666666667,0.5,0.166666666667,0.0
www.secondmedia.com,0.0,0.0,1.0,0.0,0.0
www.secrant.com,0.0,0.0,1.0,0.0,0.0
www.seekingalpha.com,0.0,0.0,1.0,0.0,0.0
www.seeklogo.net,0.0,0.0,1.0,0.0,0.0
www.seeko.co.kr,0.0,0.0,0.0,0.0,1.0
www.seloger.com,0.0,0.0,1.0,0.0,0.0
www.seniorpeoplemeet.com,1.0,0.0,0.0,0.0,0.0
www.sentinelandenterprise.com,0.0,0.0,1.0,0.0,0.0
www.seriouseats.com,0.5,0.0,0.5,0.0,0.0
www.sevenforums.com,0.0,0.0,0.0,1.0,0.0
www.seventeen.com,0.0,0.333333333333,0.666666666667,0.0,0.0
www.sfgate.com,0.333333333333,0.166666666667,0.333333333333,0.0,0.166666666667
www.shareaholic.com,0.0,1.0,0.0,0.0,0.0
www.shebudgets.com,1.0,0.0,0.0,0.0,0.0
www.sheknows.com,0.0,1.0,0.0,0.0,0.0
www.shelterchallenge.com,0.0,1.0,0.0,0.0,0.0
www.sherdog.com,0.0,0.0,1.0,0.0,0.0
www.shmoop.com,0.25,0.25,0.5,0.0,0.0
www.shockpedia.com,0.0,0.0,0.0,0.0,1.0
www.shockwave.com,0.0,0.0,1.0,0.0,0.0
www.shop411.com,1.0,0.0,0.0,0.0,0.0
www.shopping.com,1.0,0.0,0.0,0.0,0.0
www.shtfplan.com,0.0,1.0,0.0,0.0,0.0
www.shutterfly.com,0.0,0.0,1.0,0.0,0.0
www.si.com,0.166666666667,0.333333333333,0.166666666667,0.333333333333,0.0
www.sidelinetrends.com,0.0,1.0,0.0,0.0,0.0
www.sidereel.com,0.0,0.0,0.333333333333,0.333333333333,0.333333333333
www.signupgenius.com,0.0,0.333333333333,0.666666666667,0.0,0.0
www.silveradosierra.com,1.0,0.0,0.0,0.0,0.0
www.silverandblackpride.com,1.0,0.0,0.0,0.0,0.0
www.simplebites.net,0.0,1.0,0.0,0.0,0.0
www.simplyrecipes.com,0.0,0.95,0.05,0.0,0.0
www.simplyscratch.com,0.0,0.0,1.0,0.0,0.0
www.sinarharian.com.my,0.0,0.0,1.0,0.0,0.0
www.sing365.com,0.0,0.0,1.0,0.0,0.0
www.sisepuedemx.com,1.0,0.0,0.0,0.0,0.0
www.sitepoint.com,0.0,0.0,1.0,0.0,0.0
www.sj-r.com,0.5,0.0,0.5,0.0,0.0
www.skinnytaste.com,0.5,0.0,0.5,0.0,0.0
www.skiptomylou.org,0.0,1.0,0.0,0.0,0.0
www.sky.com,0.0,1.0,0.0,0.0,0.0
www.skyboard.fr,0.0,0.0,1.0,0.0,0.0
www.skype.rs,0.0,0.0,1.0,0.0,0.0
www.slader.com,0.0,0.0,1.0,0.0,0.0
www.slamonline.com,1.0,0.0,0.0,0.0,0.0
www.slampop.com,0.0,0.5,0.5,0.0,0.0
www.slate.com,0.5,0.0,0.5,0.0,0.0
www.sliptalk.com,1.0,0.0,0.0,0.0,0.0
www.sltrib.com,0.5,0.0,0.25,0.25,0.0
www.smackjeeves.com,0.0,0.0,1.0,0.0,0.0
www.smalltownwoman.com,0.0,1.0,0.0,0.0,0.0
www.smartschoolhouse.com,0.0,1.0,0.0,0.0,0.0
www.smash.com,0.0,0.5,0.5,0.0,0.0
www.smbc-comics.com,0.0,0.0,1.0,0.0,0.0
www.smithsonianmag.com,0.0,0.0,1.0,0.0,0.0
www.smosh.com,0.0,1.0,0.0,0.0,0.0
www.snagajob.com,0.0,0.0,0.0,1.0,0.0
www.snopes.com,0.2,0.2,0.4,0.2,0.0
www.soapoperadigest.com,0.0,0.0,1.0,0.0,0.0
www.social-timesliving.com,1.0,0.0,0.0,0.0,0.0
www.sodahead.com,0.0,0.0,1.0,0.0,0.0
www.softonic.fr,0.0,0.0,1.0,0.0,0.0
www.softschools.com,0.0,0.0,1.0,0.0,0.0
www.sombeats.com,0.0,1.0,0.0,0.0,0.0
www.somystyle.com,0.0,1.0,0.0,0.0,0.0
www.songbirdblog.com,0.0,0.0,1.0,0.0,0.0
www.songlyrics.com,0.5,0.0,0.0,0.5,0.0
www.soompi.com,0.0,0.0,1.0,0.0,0.0
www.soonnight.com,0.0,0.0,1.0,0.0,0.0
www.sosmath.com,0.0,0.0,0.0,1.0,0.0
www.southernliving.com,0.25,0.75,0.0,0.0,0.0
www.southernsavers.com,0.0,0.0,1.0,0.0,0.0
www.southyourmouth.com,0.0,0.0,1.0,0.0,0.0
www.space.com,0.0,0.0,1.0,0.0,0.0
www.spanishcentral.com,0.0,0.0,1.0,0.0,0.0
www.spanishdict.com,0.0,0.4,0.4,0.2,0.0
www.sparknotes.com,0.0,0.0,1.0,0.0,0.0
www.sparkpeople.com,0.0,0.333333333333,0.666666666667,0.0,0.0
www.speedtest.net,0.0,0.0,1.0,0.0,0.0
www.speedynewspaper.com,0.0,1.0,0.0,0.0,0.0
www.spellsofmagic.com,0.0,0.0,0.0,1.0,0.0
www.spendwithpennies.com,0.0,1.0,0.0,0.0,0.0
www.spikey.com,0.4,0.0,0.4,0.2,0.0
www.spinnyverse.com,0.0,0.0,1.0,0.0,0.0
www.sporcle.com,1.0,0.0,0.0,0.0,0.0
www.sportando.com,1.0,0.0,0.0,0.0,0.0
www.sportingnews.com,0.0,1.0,0.0,0.0,0.0
www.sportingpulse.com,0.0,0.5,0.5,0.0,0.0
www.sportlifevideos.com,0.0,1.0,0.0,0.0,0.0
www.sportnewspaper.com,0.0,1.0,0.0,0.0,0.0
www.sportnewspaper.net,0.0,1.0,0.0,0.0,0.0
www.sportressofblogitude.com,0.0,0.0,1.0,0.0,0.0
www.sports-reference.com,0.0,1.0,0.0,0.0,0.0
www.sportsbreak.com,0.5,0.0,0.5,0.0,0.0
www.sportsjoe.ie,1.0,0.0,0.0,0.0,0.0
www.sportskeeda.com,0.0,0.0,0.0,0.0,1.0
www.sportsworldreport.com,0.0,0.0,0.0,1.0,0.0
www.spotrac.com,1.0,0.0,0.0,0.0,0.0
www.sprinklesomesugar.com,1.0,0.0,0.0,0.0,0.0
www.spyderchat.com,0.0,0.0,0.0,1.0,0.0
www.squarefootage.org,0.0,0.0,1.0,0.0,0.0
www.squawka.com,1.0,0.0,0.0,0.0,0.0
www.stack.com,0.0,1.0,0.0,0.0,0.0
www.stafaband.info,0.0,0.0,0.0,1.0,0.0
www.standard.net,0.0,0.0,0.0,1.0,0.0
www.standardmedia.co.ke,1.0,0.0,0.0,0.0,0.0
www.star-telegram.com,1.0,0.0,0.0,0.0,0.0
www.stargazette.com,1.0,0.0,0.0,0.0,0.0
www.starpulse.com,0.25,0.0,0.5,0.0,0.25
www.starrfmonline.com,0.0,0.0,0.0,1.0,0.0
www.starsue.net,0.0,1.0,0.0,0.0,0.0
www.startribune.com,1.0,0.0,0.0,0.0,0.0
www.stashmedia.tv,1.0,0.0,0.0,0.0,0.0
www.statesman.com,0.0,0.0,1.0,0.0,0.0
www.steadyhealth.com,0.0,0.0,1.0,0.0,0.0
www.steelersdepot.com,0.0,0.0,0.0,1.0,0.0
www.stlmommy.com,0.0,1.0,0.0,0.0,0.0
www.stltoday.com,1.0,0.0,0.0,0.0,0.0
www.stlyrics.com,1.0,0.0,0.0,0.0,0.0
www.stockpilingmoms.com,0.0,0.0,0.0,1.0,0.0
www.stonekettle.com,0.0,0.0,1.0,0.0,0.0
www.stormgatepirates.com,0.0,0.0,1.0,0.0,0.0
www.strategypage.com,0.0,0.0,1.0,0.0,0.0
www.strategyzero.com,1.0,0.0,0.0,0.0,0.0
www.streetartutopia.com,0.0,1.0,0.0,0.0,0.0
www.streetinsider.com,0.0,0.0,0.0,1.0,0.0
www.stripersonline.com,0.0,0.0,0.0,1.0,0.0
www.stubhub.com,0.5,0.5,0.0,0.0,0.0
www.studentpulse.com,0.0,1.0,0.0,0.0,0.0
www.studylight.org,1.0,0.0,0.0,0.0,0.0
www.studymode.com,0.0,0.0,1.0,0.0,0.0
www.stuff.co.nz,0.0,0.0,0.5,0.0,0.5
www.stuffmomnevertoldyou.com,1.0,0.0,0.0,0.0,0.0
www.stumbleupon.com,0.0,1.0,0.0,0.0,0.0
www.stylebistro.com,0.466666666667,0.0,0.2,0.266666666667,0.0666666666667
www.subaruforester.org,0.0,0.0,1.0,0.0,0.0
www.succulentsandsunshine.com,1.0,0.0,0.0,0.0,0.0
www.sugardoodle.net,0.0,0.0,1.0,0.0,0.0
www.sugarloco.com,0.0,1.0,0.0,0.0,0.0
www.suggest.com,0.384615384615,0.153846153846,0.346153846154,0.0384615384615,0.0769230769231
www.summitpost.org,0.0,1.0,0.0,0.0,0.0
www.sun-gazing.com,0.428571428571,0.428571428571,0.142857142857,0.0,0.0
www.sun-sentinel.com,1.0,0.0,0.0,0.0,0.0
www.sunherald.com,0.5,0.0,0.0,0.5,0.0
www.sunnyskyz.com,0.0,1.0,0.0,0.0,0.0
www.sunset.com,0.0,0.0,0.0,1.0,0.0
www.supercheats.com,0.0,0.333333333333,0.333333333333,0.333333333333,0.0
www.supercook.com,1.0,0.0,0.0,0.0,0.0
www.supergoldenbakes.com,0.0,0.5,0.0,0.5,0.0
www.superhealthykids.com,0.0,1.0,0.0,0.0,0.0
www.superiorpics.com,0.0,0.0,1.0,0.0,0.0
www.superpages.com,0.0,0.0,0.5,0.5,0.0
www.superstarlifestyle.com,0.0,0.0,1.0,0.0,0.0
www.surfline.com,1.0,0.0,0.0,0.0,0.0
www.surrenderat20.net,1.0,0.0,0.0,0.0,0.0
www.surveee.org,0.0,0.6,0.0,0.2,0.2
www.survivalistboards.com,0.0,0.0,0.0,1.0,0.0
www.survivallife.com,0.0,0.0,0.0,1.0,0.0
www.swifty.com,0.2,0.2,0.2,0.4,0.0
www.synonymo.fr,0.0,0.0,1.0,0.0,0.0
www.syvum.com,0.0,0.0,0.0,1.0,0.0
www.t3.com,0.0,0.0,0.0,0.0,1.0
www.tacktrader.com,0.0,0.0,1.0,0.0,0.0
www.tagged.com,0.333333333333,0.333333333333,0.0,0.333333333333,0.0
www.tahminkolik.com,0.0,0.0,1.0,0.0,0.0
www.taja-video.com,0.0,1.0,0.0,0.0,0.0
www.takepart.com,0.0,0.5,0.5,0.0,0.0
www.talesmaze.com,0.0,1.0,0.0,0.0,0.0
www.talkrelationship.com,0.0,1.0,0.0,0.0,0.0
www.talksinsurance.com,0.0,0.0,1.0,0.0,0.0
www.talktalk.co.uk,0.0,1.0,0.0,0.0,0.0
www.tallahassee.com,1.0,0.0,0.0,0.0,0.0
www.target.com,0.2,0.6,0.0,0.0,0.2
www.tasteofhome.com,0.111111111111,0.666666666667,0.0,0.0,0.222222222222
www.tax-rates.org,1.0,0.0,0.0,0.0,0.0
www.teabreakfast.com,1.0,0.0,0.0,0.0,0.0
www.teachertube.com,0.0,0.0,1.0,0.0,0.0
www.teachjunkie.com,0.0,0.0,1.0,0.0,0.0
www.teamliquid.net,0.0,0.0,1.0,0.0,0.0
www.techbrowsing.com,1.0,0.0,0.0,0.0,0.0
www.techexams.net,0.0,0.0,1.0,0.0,0.0
www.techfetch.com,0.0,0.0,1.0,0.0,0.0
www.techfresh.net,0.0,0.0,1.0,0.0,0.0
www.technologyseekers.com,0.0,1.0,0.0,0.0,0.0
www.technorati.com,0.714285714286,0.142857142857,0.142857142857,0.0,0.0
www.techradar.com,0.0,0.5,0.5,0.0,0.0
www.techspot.com,0.0,0.5,0.0,0.5,0.0
www.techsupportforum.com,0.0,0.0,1.0,0.0,0.0
www.techtimes.com,0.0,0.0,1.0,0.0,0.0
www.teenvogue.com,0.0,1.0,0.0,0.0,0.0
www.telegraph.co.uk,0.0,0.5,0.5,0.0,0.0
www.tempo.co,0.5,0.0,0.0,0.5,0.0
www.tennessean.com,0.0,0.0,0.0,1.0,0.0
www.tentonhammer.com,0.0,0.0,1.0,0.0,0.0
www.tentopi.com,1.0,0.0,0.0,0.0,0.0
www.termpaperwarehouse.com,0.0,0.0,1.0,0.0,0.0
www.terra.com,0.0,0.0,1.0,0.0,0.0
www.tested.com,0.0,0.0,1.0,0.0,0.0
www.tetongravity.com,1.0,0.0,0.0,0.0,0.0
www.texasescapes.com,0.0,0.0,1.0,0.0,0.0
www.texasriverdata.com,0.0,0.0,1.0,0.0,0.0
www.textnow.com,1.0,0.0,0.0,0.0,0.0
www.thanhnien.com.vn,1.0,0.0,0.0,0.0,0.0
www.thatsdominican.com,0.0,0.0,0.0,0.0,1.0
www.the-girl-who-ate-everything.com,0.0,0.0,1.0,0.0,0.0
www.the-leader.com,0.0,0.0,1.0,0.0,0.0
www.the-open-mind.com,0.0,1.0,0.0,0.0,0.0
www.theaa.com,1.0,0.0,0.0,0.0,0.0
www.theatlantic.com,0.0,0.0,1.0,0.0,0.0
www.thebackshed.com,0.0,0.0,1.0,0.0,0.0
www.thebakerchick.com,1.0,0.0,0.0,0.0,0.0
www.theberry.com,0.0,0.5,0.0,0.5,0.0
www.theblackpeppercorn.com,0.0,0.0,1.0,0.0,0.0
www.theblaze.com,0.363636363636,0.0,0.454545454545,0.181818181818,0.0
www.theboldabode.com,0.0,0.0,1.0,0.0,0.0
www.thebrofessional.net,0.0,1.0,0.0,0.0,0.0
www.thebuzztrend.com,0.0,0.333333333333,0.666666666667,0.0,0.0
www.thecelebritycafe.com,0.0,1.0,0.0,0.0,0.0
www.thecomfortofcooking.com,0.0,1.0,0.0,0.0,0.0
www.thecompleteuniversityguide.co.uk,0.0,1.0,0.0,0.0,0.0
www.theconstructionindex.co.uk,0.0,0.0,1.0,0.0,0.0
www.thecountrycook.net,0.5,0.5,0.0,0.0,0.0
www.thecurriculumcorner.com,0.0,1.0,0.0,0.0,0.0
www.thedailybeast.com,0.2,0.4,0.4,0.0,0.0
www.thedailymeal.com,0.25,0.0,0.5,0.25,0.0
www.thedailyparents.com,0.0,1.0,0.0,0.0,0.0
www.thedogpageant.com,1.0,0.0,0.0,0.0,0.0
www.thedroiddemos.com,0.0,0.0,1.0,0.0,0.0
www.theendlessmeal.com,0.0,1.0,0.0,0.0,0.0
www.theepochtimes.com,0.5,0.0,0.0,0.5,0.0
www.thefarcereport.com,0.0,0.0,1.0,0.0,0.0
www.thefederalistpapers.org,0.0,1.0,0.0,0.0,0.0
www.thefemalelifestyle.com,0.0,0.0,0.0,1.0,0.0
www.thefiscaltimes.com,1.0,0.0,0.0,0.0,0.0
www.thefreedictionary.com,0.25,0.5,0.25,0.0,0.0
www.thefrisky.com,0.0,1.0,0.0,0.0,0.0
www.thefutoncritic.com,0.0,1.0,0.0,0.0,0.0
www.thegag.tv,1.0,0.0,0.0,0.0,0.0
www.thegatewaypundit.com,0.0,1.0,0.0,0.0,0.0
www.thegearpage.net,0.0,0.0,0.0,1.0,0.0
www.theglow.com.au,0.0,0.0,1.0,0.0,0.0
www.theguardian.com,0.125,0.375,0.375,0.0,0.125
www.thehealthyhomeeconomist.com,0.0,0.5,0.5,0.0,0.0
www.thehighroad.org,0.0,0.0,1.0,0.0,0.0
www.thehindu.com,0.0,0.0,1.0,0.0,0.0
www.thehomepizzeria.com,0.0,0.0,1.0,0.0,0.0
www.thehouseofsmiths.com,0.0,0.5,0.5,0.0,0.0
www.theidearoom.net,0.0,0.0,1.0,0.0,0.0
www.thekitchn.com,0.285714285714,0.428571428571,0.142857142857,0.0,0.142857142857
www.theladbible.com,0.0,0.0,0.0,0.0,1.0
www.thelawofattraction.com,0.0,1.0,0.0,0.0,0.0
www.thelayoff.com,0.0,0.0,1.0,0.0,0.0
www.thelittleepicurean.com,0.0,1.0,0.0,0.0,0.0
www.thelittlefarmdiary.com,0.0,1.0,0.0,0.0,0.0
www.thelittlekitchen.net,0.0,0.0,1.0,0.0,0.0
www.theluxuryspot.com,1.0,0.0,0.0,0.0,0.0
www.themalaysianinsider.com,0.0,0.0,1.0,0.0,0.0
www.themarysue.com,0.333333333333,0.0,0.333333333333,0.333333333333,0.0
www.themgzr.co.uk,0.0,0.0,0.0,1.0,0.0
www.themilitarywifeandmom.com,0.0,1.0,0.0,0.0,0.0
www.themotoringenthusiastjournal.com,0.0,0.0,0.0,1.0,0.0
www.thenourishinggourmet.com,0.0,1.0,0.0,0.0,0.0
www.theoi.com,0.0,0.5,0.5,0.0,0.0
www.theonion.com,1.0,0.0,0.0,0.0,0.0
www.thephinsider.com,1.0,0.0,0.0,0.0,0.0
www.thephotoforum.com,0.0,0.0,1.0,0.0,0.0
www.thepoliticalinsider.com,0.0,1.0,0.0,0.0,0.0
www.thepostandmail.com,0.5,0.0,0.5,0.0,0.0
www.thepostgame.com,0.0,0.0,0.5,0.5,0.0
www.therecord.com,1.0,0.0,0.0,0.0,0.0
www.therichest.com,0.285714285714,0.285714285714,0.142857142857,0.285714285714,0.0
www.theroyalforums.com,0.0,1.0,0.0,0.0,0.0
www.therpf.com,0.0,0.0,0.0,1.0,0.0
www.therundown.tv,0.0,1.0,0.0,0.0,0.0
www.thesaurus.com,0.6,0.1,0.3,0.0,0.0
www.theshabbycreekcottage.com,0.0,0.5,0.5,0.0,0.0
www.thesimpledollar.com,1.0,0.0,0.0,0.0,0.0
www.thesims3.com,0.0,0.0,1.0,0.0,0.0
www.theskinnyfork.com,0.0,1.0,0.0,0.0,0.0
www.theslowroasteditalian.com,0.0,0.5,0.5,0.0,0.0
www.thespiffycookie.com,0.0,1.0,0.0,0.0,0.0
www.thesportbible.com,0.0,0.0,1.0,0.0,0.0
www.thesportspost.com,0.0,1.0,0.0,0.0,0.0
www.thesportster.com,0.0,0.0,0.0,1.0,0.0
www.thespreadit.com,0.0,0.5,0.5,0.0,0.0
www.thestar.com,0.0,0.0,1.0,0.0,0.0
www.thestreet.com,0.0,0.0,0.5,0.5,0.0
www.thetrendingstories.com,0.333333333333,0.0,0.666666666667,0.0,0.0
www.thetruthaboutguns.com,0.0,0.0,1.0,0.0,0.0
www.theurbandaily.com,0.0,1.0,0.0,0.0,0.0
www.theverge.com,0.5,0.0,0.5,0.0,0.0
www.theweathernetwork.com,0.25,0.25,0.5,0.0,0.0
www.theweek.co.uk,1.0,0.0,0.0,0.0,0.0
www.thewire.com,0.0,0.0,1.0,0.0,0.0
www.thewrap.com,0.0,0.0,0.5,0.5,0.0
www.thinkablepuzzles.com,1.0,0.0,0.0,0.0,0.0
www.thirtyhandmadedays.com,0.0,1.0,0.0,0.0,0.0
www.thisblewmymind.com,1.0,0.0,0.0,0.0,0.0
www.thomascook.com,0.0,0.0,0.0,1.0,0.0
www.thosefreegames.com,0.333333333333,0.666666666667,0.0,0.0,0.0
www.ticketmaster.com,0.0,0.5,0.0,0.5,0.0
www.tidefans.com,0.0,1.0,0.0,0.0,0.0
www.tienphong.vn,1.0,0.0,0.0,0.0,0.0
www.tigerdroppings.com,0.5,0.0,0.5,0.0,0.0
www.timeanddate.com,0.0,0.25,0.25,0.5,0.0
www.timeinc.com,0.3125,0.5,0.125,0.0,0.0625
www.timeincuk-lifestyle.com,0.0,0.0,1.0,0.0,0.0
www.timeout.com,1.0,0.0,0.0,0.0,0.0
www.timesheraldonline.com,0.0,0.0,1.0,0.0,0.0
www.timesleader.com,1.0,0.0,0.0,0.0,0.0
www.timesnews.net,1.0,0.0,0.0,0.0,0.0
www.timesofisrael.com,0.0,0.0,1.0,0.0,0.0
www.timesunion.com,0.0,0.0,1.0,0.0,0.0
www.timetobreak.com,0.0769230769231,0.0769230769231,0.461538461538,0.230769230769,0.153846153846
www.tinmoi.vn,1.0,0.0,0.0,0.0,0.0
www.titantv.com,0.0,0.0,0.0,1.0,0.0
www.tlsbooks.com,0.0,0.5,0.0,0.5,0.0
www.tmnews.com,0.0,1.0,0.0,0.0,0.0
www.tmxmoney.com,1.0,0.0,0.0,0.0,0.0
www.tmz.com,0.0,0.25,0.25,0.5,0.0
www.tntdrama.com,1.0,0.0,0.0,0.0,0.0
www.todayifoundout.com,0.0,0.0,0.0,1.0,0.0
www.todayinmanila.com,0.0,0.0,0.0,1.0,0.0
www.todaysoncology.com,0.0,1.0,0.0,0.0,0.0
www.toledonewsnow.com,1.0,0.0,0.0,0.0,0.0
www.tollfinder.com,0.0,0.0,1.0,0.0,0.0
www.tomsguide.com,0.5,0.0,0.5,0.0,0.0
www.tomshardware.com,1.0,0.0,0.0,0.0,0.0
www.tomsitpro.com,1.0,0.0,0.0,0.0,0.0
www.toofab.com,0.0,0.0,1.0,0.0,0.0
www.toolsofthetrade.net,1.0,0.0,0.0,0.0,0.0
www.top-100-baby-names-search.com,0.0,0.0,1.0,0.0,0.0
www.top-automotive-publisher.de,0.0,0.0,0.0,1.0,0.0
www.top-channel.tv,1.0,0.0,0.0,0.0,0.0
www.top20canadianpublisher.com,1.0,0.0,0.0,0.0,0.0
www.topannonces.fr,0.0,0.0,1.0,0.0,0.0
www.topdreamer.com,0.0,1.0,0.0,0.0,0.0
www.topix.com,0.166666666667,0.333333333333,0.333333333333,0.166666666667,0.0
www.topix.net,0.0,0.0,1.0,0.0,0.0
www.toprural.com,0.0,0.0,1.0,0.0,0.0
www.topspeed.com,0.0,0.0,0.0,1.0,0.0
www.totalbeauty.com,0.0,0.75,0.25,0.0,0.0
www.totaljerkface.com,0.0,0.0,0.5,0.5,0.0
www.totalprosports.com,0.0,0.0,1.0,0.0,0.0
www.totalsportek.com,0.0,1.0,0.0,0.0,0.0
www.toutelatele.com,0.0,0.0,1.0,0.0,0.0
www.toyotanation.com,0.0,0.0,0.0,1.0,0.0
www.toysrus.com,0.0,0.666666666667,0.0,0.0,0.333333333333
www.tpnn.com,0.0,0.0,1.0,0.0,0.0
www.tpt.org,0.0,0.0,1.0,0.0,0.0
www.track-trace.com,1.0,0.0,0.0,0.0,0.0
www.trackpacking.com,1.0,0.0,0.0,0.0,0.0
www.tractordata.com,0.0,0.0,1.0,0.0,0.0
www.trademe.co.nz,0.0,0.0,0.0,1.0,0.0
www.traderswork.com,0.0,0.0,1.0,0.0,0.0
www.traileraddict.com,0.0,1.0,0.0,0.0,0.0
www.trainweb.org,1.0,0.0,0.0,0.0,0.0
www.travelchannel.com,0.5,0.5,0.0,0.0,0.0
www.travelfootprints.ca,0.0,1.0,0.0,0.0,0.0
www.travelfreak.com,0.0,1.0,0.0,0.0,0.0
www.treasurenet.com,0.0,1.0,0.0,0.0,0.0
www.trendelier.com,0.0,0.0,0.5,0.5,0.0
www.trendingwire.com,0.0,1.0,0.0,0.0,0.0
www.trendzified.net,0.5,0.0,0.5,0.0,0.0
www.tribalfootball.com,0.0,1.0,0.0,0.0,0.0
www.trickyriddles.com,1.0,0.0,0.0,0.0,0.0
www.trinidadexpress.com,0.0,0.0,1.0,0.0,0.0
www.tripstodiscover.com,0.5,0.0,0.5,0.0,0.0
www.troymessenger.com,1.0,0.0,0.0,0.0,0.0
www.trueachievements.com,1.0,0.0,0.0,0.0,0.0
www.trulia.com,0.333333333333,0.333333333333,0.133333333333,0.2,0.0
www.truthandaction.org,0.0,0.0,0.0,1.0,0.0
www.tucsonnewsnow.com,0.0,0.0,0.0,1.0,0.0
www.tumblr.com,0.0,0.5,0.5,0.0,0.0
www.tundratalk.net,1.0,0.0,0.0,0.0,0.0
www.turbododge.com,1.0,0.0,0.0,0.0,0.0
www.turnto10.com,0.0,1.0,0.0,0.0,0.0
www.tutorialspoint.com,1.0,0.0,0.0,0.0,0.0
www.tv-tube.org,0.0,0.0,1.0,0.0,0.0
www.tv.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
www.tv2.dk,0.0,0.0,1.0,0.0,0.0
www.tvboxnow.com,0.0,0.0,1.0,0.0,0.0
www.tvfanatic.com,0.0,1.0,0.0,0.0,0.0
www.tvguide.com,0.5,0.5,0.0,0.0,0.0
www.tvinsider.com,0.0,1.0,0.0,0.0,0.0
www.tvmuse.com,0.0,0.0,1.0,0.0,0.0
www.tvnotas.com.mx,0.0,0.0,1.0,0.0,0.0
www.tvtropes.org,0.0,0.0,1.0,0.0,0.0
www.twcslibrary.net,0.0,1.0,0.0,0.0,0.0
www.tweakfeeds.com,0.0,1.0,0.0,0.0,0.0
www.twinfinite.net,0.0,0.0,0.0,1.0,0.0
www.twitch.tv,1.0,0.0,0.0,0.0,0.0
www.twogag.com,0.0,0.0,1.0,0.0,0.0
www.twopeasandtheirpod.com,0.0,1.0,0.0,0.0,0.0
www.twoplayergames.org,0.5,0.0,0.5,0.0,0.0
www.typingtest.com,0.0,0.0,0.0,1.0,0.0
www.ubbullrun.com,0.0,0.0,1.0,0.0,0.0
www.ubore.com,0.333333333333,0.666666666667,0.0,0.0,0.0
www.uesp.net,0.0,0.0,1.0,0.0,0.0
www.uglyhedgehog.com,0.0,0.0,1.0,0.0,0.0
www.ugo.com,0.0,0.0,1.0,0.0,0.0
www.ukcelebritygossip.com,0.0,1.0,0.0,0.0,0.0
www.ultimate-guitar.com,0.0,0.5,0.5,0.0,0.0
www.ultraxe.com,0.0,1.0,0.0,0.0,0.0
www.uncrate.com,0.0,0.0,1.0,0.0,0.0
www.underhoodservice.com,0.0,0.333333333333,0.333333333333,0.333333333333,0.0
www.unegaminedanslacuisine.com,0.0,1.0,0.0,0.0,0.0
www.unitedstateszipcodes.org,0.0,0.0,1.0,0.0,0.0
www.univision.com,0.333333333333,0.0,0.333333333333,0.333333333333,0.0
www.unknowncheats.me,0.0,0.0,0.0,1.0,0.0
www.unmotivating.com,0.0,0.0,1.0,0.0,0.0
www.uol.com.br,0.0,0.0,1.0,0.0,0.0
www.upi.com,0.4,0.0,0.6,0.0,0.0
www.upnorthlive.com,1.0,0.0,0.0,0.0,0.0
www.urbandictionary.com,0.0,0.1,0.7,0.1,0.1
www.urbantabloid.com,0.0,1.0,0.0,0.0,0.0
www.us-passport-service-guide.com,0.0,0.0,1.0,0.0,0.0
www.usatoday.com,0.142857142857,0.428571428571,0.285714285714,0.142857142857,0.0
www.uscg.org,1.0,0.0,0.0,0.0,0.0
www.uselections.com,1.0,0.0,0.0,0.0,0.0
www.usmagazine.com,0.2,0.2,0.4,0.0666666666667,0.133333333333
www.usnews.com,0.0,0.5,0.5,0.0,0.0
www.ustream.tv,0.0,0.0,1.0,0.0,0.0
www.ustrotting.com,0.0,0.0,0.0,1.0,0.0
www.utahfishfinder.com,0.0,0.0,0.0,1.0,0.0
www.utahfishinginfo.com,0.0,0.0,0.0,1.0,0.0
www.utahsright.com,0.0,0.0,0.0,1.0,0.0
